"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 09 10:10:19 CST 2023","Tue May 09 10:10:28 CST 2023","9689","core.testcase","test_excel","","","","test_6[删除后重新创建人群包]",""
"passed","Tue May 09 10:01:49 CST 2023","Tue May 09 10:01:59 CST 2023","9968","core.testcase","test_excel","","","","test_1[验证添加雷达渠道功能]",""
"broken","Tue May 09 10:00:01 CST 2023","Tue May 09 10:00:37 CST 2023","36013","core.testcase","test_excel","","","","test_1[正常创建互动雷达]",""
"passed","Tue May 09 10:03:08 CST 2023","Tue May 09 10:03:17 CST 2023","8389","core.testcase","test_excel","","","","test_1[验证删除修改后的互动雷达功能]",""
"passed","Tue May 09 10:05:44 CST 2023","Tue May 09 10:06:03 CST 2023","19909","core.testcase","test_excel","","","","test_4[正常创建门店活动码]",""
"passed","Tue May 09 10:10:49 CST 2023","Tue May 09 10:10:56 CST 2023","6937","core.testcase","test_excel","","","","test_6[查询不存在的人群包]",""
"passed","Tue May 09 10:02:17 CST 2023","Tue May 09 10:02:26 CST 2023","8539","core.testcase","test_excel","","","","test_1[验证雷达数据条件查询下拉列表不显示已删除雷达渠道选项]",""
"passed","Tue May 09 10:10:34 CST 2023","Tue May 09 10:10:44 CST 2023","10361","core.testcase","test_excel","","","","test_6[修改人群包]",""
"broken","Tue May 09 10:06:20 CST 2023","Tue May 09 10:06:43 CST 2023","23024","core.testcase","test_excel","","","","test_4[必填项为空创建门店活动码]",""
"passed","Tue May 09 10:03:37 CST 2023","Tue May 09 10:03:58 CST 2023","21218","core.testcase","test_excel","","","","test_3[正常创建个人活动码]",""
"passed","Tue May 09 10:01:21 CST 2023","Tue May 09 10:01:27 CST 2023","5806","core.testcase","test_excel","","","","test_1[验证输入完整内容多条件查询]",""
"passed","Tue May 09 10:05:34 CST 2023","Tue May 09 10:05:44 CST 2023","9399","core.testcase","test_excel","","","","test_3[删除个人活动码]",""
"passed","Tue May 09 10:07:28 CST 2023","Tue May 09 10:07:43 CST 2023","14622","core.testcase","test_excel","","","","test_4[活动码名称不存在查询门店活动码]",""
"failed","Tue May 09 10:00:42 CST 2023","Tue May 09 10:00:55 CST 2023","13131","core.testcase","test_excel","","","","test_1[雷达名称重复创建互动雷达]",""
"passed","Tue May 09 10:08:26 CST 2023","Tue May 09 10:08:39 CST 2023","12207","core.testcase","test_excel","","","","test_5[必填项为空创建活动码]",""
"passed","Tue May 09 10:09:58 CST 2023","Tue May 09 10:10:06 CST 2023","8240","core.testcase","test_excel","","","","test_6[创建空标签人群包]",""
"passed","Tue May 09 10:09:29 CST 2023","Tue May 09 10:09:46 CST 2023","17247","core.testcase","test_excel","","","","test_5[活动码名称不存在查询活动码]",""
"passed","Tue May 09 10:02:35 CST 2023","Tue May 09 10:02:43 CST 2023","8084","core.testcase","test_excel","","","","test_1[验证互动雷达主页操作栏删除功能]",""
"passed","Tue May 09 10:10:44 CST 2023","Tue May 09 10:10:49 CST 2023","5012","core.testcase","test_excel","","","","test_6[精确查询人群包]",""
"passed","Tue May 09 10:10:28 CST 2023","Tue May 09 10:10:34 CST 2023","5071","core.testcase","test_excel","","","","test_6[二次模糊查询人群包]",""
"passed","Tue May 09 10:07:52 CST 2023","Tue May 09 10:08:09 CST 2023","17446","core.testcase","test_excel","","","","test_5[正常创建活动码]",""
"passed","Tue May 09 10:06:58 CST 2023","Tue May 09 10:07:14 CST 2023","15695","core.testcase","test_excel","","","","test_4[编辑门店活动码]",""
"failed","Tue May 09 10:03:58 CST 2023","Tue May 09 10:04:14 CST 2023","16418","core.testcase","test_excel","","","","test_3[名称重复创建个人活动码]",""
"passed","Tue May 09 10:10:56 CST 2023","Tue May 09 10:11:04 CST 2023","7818","core.testcase","test_excel","","","","test_6[删除修改后的人群包]",""
"passed","Tue May 09 10:01:27 CST 2023","Tue May 09 10:01:33 CST 2023","5790","core.testcase","test_excel","","","","test_1[验证输入部分内容多条件查询]",""
"passed","Tue May 09 10:10:06 CST 2023","Tue May 09 10:10:11 CST 2023","5133","core.testcase","test_excel","","","","test_6[模糊查询人群包]",""
"passed","Tue May 09 10:01:59 CST 2023","Tue May 09 10:02:07 CST 2023","8097","core.testcase","test_excel","","","","test_1[验证雷达数据条件查询下拉列表显示雷达渠道选项]",""
"passed","Tue May 09 10:09:11 CST 2023","Tue May 09 10:09:29 CST 2023","17676","core.testcase","test_excel","","","","test_5[精准查询活动码]",""
"passed","Tue May 09 10:00:55 CST 2023","Tue May 09 10:01:09 CST 2023","13314","core.testcase","test_excel","","","","test_1[二次创建互动雷达]",""
"passed","Tue May 09 10:06:43 CST 2023","Tue May 09 10:06:58 CST 2023","14825","core.testcase","test_excel","","","","test_4[模糊查询门店活动码]",""
