"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 09 10:58:37 CST 2023","Tue May 09 10:58:44 CST 2023","7112","core.testcase","test_excel","","","","test_6[创建空标签人群包]",""
"passed","Tue May 09 10:53:20 CST 2023","Tue May 09 10:53:35 CST 2023","15210","core.testcase","test_excel","","","","test_3[活动码名称不存在查询个人活动码]",""
"passed","Tue May 09 10:58:44 CST 2023","Tue May 09 10:58:49 CST 2023","4628","core.testcase","test_excel","","","","test_6[模糊查询人群包]",""
"passed","Tue May 09 10:59:28 CST 2023","Tue May 09 10:59:34 CST 2023","6496","core.testcase","test_excel","","","","test_6[删除修改后的人群包]",""
"broken","Tue May 09 10:54:21 CST 2023","Tue May 09 10:55:02 CST 2023","40993","core.testcase","test_excel","","","","test_4[必填项为空创建门店活动码]",""
"passed","Tue May 09 10:47:42 CST 2023","Tue May 09 10:48:27 CST 2023","45124","core.testcase","test_excel","","","","test_1[正常创建互动雷达]",""
"passed","Tue May 09 10:55:02 CST 2023","Tue May 09 10:55:17 CST 2023","14826","core.testcase","test_excel","","","","test_4[模糊查询门店活动码]",""
"passed","Tue May 09 10:49:38 CST 2023","Tue May 09 10:49:47 CST 2023","9072","core.testcase","test_excel","","","","test_1[验证添加雷达渠道功能]",""
"passed","Tue May 09 10:50:05 CST 2023","Tue May 09 10:50:15 CST 2023","10052","core.testcase","test_excel","","","","test_1[验证雷达数据条件查询下拉列表不显示已删除雷达渠道选项]",""
"passed","Tue May 09 10:49:56 CST 2023","Tue May 09 10:50:05 CST 2023","9403","core.testcase","test_excel","","","","test_1[验证删除雷达渠道功能]",""
"passed","Tue May 09 10:55:35 CST 2023","Tue May 09 10:55:52 CST 2023","16847","core.testcase","test_excel","","","","test_4[精准查询门店活动码]",""
"passed","Tue May 09 10:57:31 CST 2023","Tue May 09 10:57:50 CST 2023","18547","core.testcase","test_excel","","","","test_5[编辑活动码]",""
"passed","Tue May 09 10:49:47 CST 2023","Tue May 09 10:49:56 CST 2023","8485","core.testcase","test_excel","","","","test_1[验证雷达数据条件查询下拉列表显示雷达渠道选项]",""
"passed","Tue May 09 10:51:06 CST 2023","Tue May 09 10:51:16 CST 2023","9228","core.testcase","test_excel","","","","test_1[验证互动雷达主页导出功能]",""
"passed","Tue May 09 10:50:59 CST 2023","Tue May 09 10:51:06 CST 2023","7413","core.testcase","test_excel","","","","test_1[验证删除修改后的互动雷达功能]",""
"passed","Tue May 09 10:56:08 CST 2023","Tue May 09 10:56:18 CST 2023","10184","core.testcase","test_excel","","","","test_4[删除门店活动码]",""
"passed","Tue May 09 10:48:41 CST 2023","Tue May 09 10:48:53 CST 2023","12016","core.testcase","test_excel","","","","test_1[二次创建互动雷达]",""
