"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 31 09:37:40 CST 2023","Wed May 31 09:37:51 CST 2023","10665","core.testcase","test_excel","","","","test_3[必填项为空创建个人活动码hq]",""
"passed","Wed May 31 09:34:11 CST 2023","Wed May 31 09:34:17 CST 2023","5971","core.testcase","test_excel","","","","test_1[验证输入完整内容单条件查询]",""
"passed","Wed May 31 09:33:42 CST 2023","Wed May 31 09:33:50 CST 2023","7409","core.testcase","test_excel","","","","test_1[验证输入完整内容多条件查询]",""
"passed","Wed May 31 09:33:05 CST 2023","Wed May 31 09:33:25 CST 2023","19925","core.testcase","test_excel","","","","test_1[二次创建互动雷达]",""
"failed","Wed May 31 09:46:18 CST 2023","Wed May 31 09:46:24 CST 2023","5754","core.testcase","test_excel","","","","test_9[用户信息主页输入不存在信息查询hq]",""
"passed","Wed May 31 09:34:42 CST 2023","Wed May 31 09:34:51 CST 2023","8902","core.testcase","test_excel","","","","test_1[验证删除雷达渠道功能]",""
"passed","Wed May 31 09:32:45 CST 2023","Wed May 31 09:33:05 CST 2023","20062","core.testcase","test_excel","","","","test_1[雷达名称重复创建互动雷达]",""
"passed","Wed May 31 09:37:51 CST 2023","Wed May 31 09:38:06 CST 2023","15313","core.testcase","test_excel","","","","test_3[模糊查询个人活动码hq]",""
"passed","Wed May 31 09:46:12 CST 2023","Wed May 31 09:46:18 CST 2023","5685","core.testcase","test_excel","","","","test_9[用户信息主页模糊查询hq]",""
"failed","Wed May 31 09:41:31 CST 2023","Wed May 31 09:41:48 CST 2023","16791","core.testcase","test_excel","","","","test_5[名称重复创建活动码hq]",""
"passed","Wed May 31 09:35:33 CST 2023","Wed May 31 09:35:39 CST 2023","6153","core.testcase","test_excel","","","","test_1[验证修改内容是否生效]",""
"passed","Wed May 31 09:43:08 CST 2023","Wed May 31 09:43:22 CST 2023","13958","core.testcase","test_excel","","","","test_5[删除活动码创建的门店和个人活动码hq]",""
"passed","Wed May 31 09:33:31 CST 2023","Wed May 31 09:33:42 CST 2023","11580","core.testcase","test_excel","","","","test_1[检验输入框输入内容限制]",""
"passed","Wed May 31 09:42:15 CST 2023","Wed May 31 09:42:30 CST 2023","15071","core.testcase","test_excel","","","","test_5[编辑活动码hq]",""
"passed","Wed May 31 09:35:12 CST 2023","Wed May 31 09:35:33 CST 2023","21478","core.testcase","test_excel","","","","test_1[正常修改互动雷达]",""
"passed","Wed May 31 09:34:51 CST 2023","Wed May 31 09:34:58 CST 2023","6547","core.testcase","test_excel","","","","test_1[验证雷达数据条件查询下拉列表不显示已删除雷达渠道选项]",""
"passed","Wed May 31 09:43:51 CST 2023","Wed May 31 09:43:55 CST 2023","3663","core.testcase","test_excel","","","","test_6[二次模糊查询人群包]",""
"passed","Wed May 31 09:33:25 CST 2023","Wed May 31 09:33:31 CST 2023","5497","core.testcase","test_excel","","","","test_1[必填项为空创建互动雷达]",""
"failed","Wed May 31 09:39:17 CST 2023","Wed May 31 09:39:34 CST 2023","16960","core.testcase","test_excel","","","","test_4[名称重复创建门店活动码hq]",""
"passed","Wed May 31 09:44:16 CST 2023","Wed May 31 09:44:37 CST 2023","20298","core.testcase","test_excel","","","","test_7[用户列表精确查询hq]",""
"passed","Wed May 31 09:34:23 CST 2023","Wed May 31 09:34:33 CST 2023","10533","core.testcase","test_excel","","","","test_1[验证添加雷达渠道功能]",""
"passed","Wed May 31 09:40:36 CST 2023","Wed May 31 09:40:51 CST 2023","15131","core.testcase","test_excel","","","","test_4[精准查询门店活动码hq]",""
"passed","Wed May 31 09:45:58 CST 2023","Wed May 31 09:46:06 CST 2023","8845","core.testcase","test_excel","","","","test_8[用户流失列表不存在内容查询hq1]",""
"passed","Wed May 31 09:41:14 CST 2023","Wed May 31 09:41:31 CST 2023","17088","core.testcase","test_excel","","","","test_5[正常创建活动码hq]",""
"passed","Wed May 31 09:45:36 CST 2023","Wed May 31 09:45:44 CST 2023","7748","core.testcase","test_excel","","","","test_8[用户流失列表模糊查询hq]",""
"passed","Wed May 31 09:38:21 CST 2023","Wed May 31 09:38:37 CST 2023","15596","core.testcase","test_excel","","","","test_3[精准查询个人活动码hq]",""
"passed","Wed May 31 09:46:06 CST 2023","Wed May 31 09:46:12 CST 2023","5726","core.testcase","test_excel","","","","test_9[用户信息主页精确查询hq]",""
"passed","Wed May 31 09:45:00 CST 2023","Wed May 31 09:45:15 CST 2023","14837","core.testcase","test_excel","","","","test_7[用户列表不存在内容查询hq]",""
"passed","Wed May 31 09:43:00 CST 2023","Wed May 31 09:43:08 CST 2023","8060","core.testcase","test_excel","","","","test_5[删除活动码hq]",""
"passed","Wed May 31 09:36:12 CST 2023","Wed May 31 09:36:28 CST 2023","16831","core.testcase","test_excel","","","","test_2[席位管理主页部分条件模糊查询hq]",""
"passed","Wed May 31 09:34:33 CST 2023","Wed May 31 09:34:42 CST 2023","8641","core.testcase","test_excel","","","","test_1[验证雷达数据条件查询下拉列表显示雷达渠道选项]",""
"passed","Wed May 31 09:40:21 CST 2023","Wed May 31 09:40:36 CST 2023","15080","core.testcase","test_excel","","","","test_4[编辑门店活动码hq]",""
"passed","Wed May 31 09:35:39 CST 2023","Wed May 31 09:35:46 CST 2023","6355","core.testcase","test_excel","","","","test_1[验证删除修改后的互动雷达功能]",""
"passed","Wed May 31 09:41:59 CST 2023","Wed May 31 09:42:15 CST 2023","16036","core.testcase","test_excel","","","","test_5[模糊查询活动码hq]",""
"passed","Wed May 31 09:34:00 CST 2023","Wed May 31 09:34:11 CST 2023","10200","core.testcase","test_excel","","","","test_1[验证输入不存在内容多条件查询]",""
"passed","Wed May 31 09:40:05 CST 2023","Wed May 31 09:40:21 CST 2023","15694","core.testcase","test_excel","","","","test_4[模糊查询门店活动码hq]",""
"passed","Wed May 31 09:41:48 CST 2023","Wed May 31 09:41:59 CST 2023","10481","core.testcase","test_excel","","","","test_5[必填项为空创建活动码hq]",""
"passed","Wed May 31 09:45:28 CST 2023","Wed May 31 09:45:36 CST 2023","7454","core.testcase","test_excel","","","","test_8[用户流失列表精确查询hq]",""
